,h,r,t
1376,907,2,11053
1377,907,2,11053
1378,907,2,11053
1379,907,2,11053
1380,907,2,11053
1381,907,2,11053
1382,907,2,11053
1383,6822,2,11056
1384,6822,2,11056
1385,6822,2,11054
1386,6822,2,11056
1387,8035,2,11053
1388,8035,2,11053
1389,8035,2,11053
1390,8035,2,11055
1391,8035,2,11053
1392,8972,2,11053
1393,8972,2,11053
1394,8972,2,11053
1395,8972,2,11053
1396,8972,2,11055
1397,4312,2,11054
1398,4312,2,11054
1399,4312,2,11054
1400,4312,2,11054
1401,4312,2,11054
1402,4312,2,11054
1403,4312,2,11054
1404,4312,2,11054
1405,1381,2,11057
1406,1381,2,11055
1407,1381,2,11053
1408,2129,2,11054
1409,7256,2,11057
1410,7256,2,11056
1411,7256,2,11056
1412,7256,2,11057
1413,4531,2,11054
1414,4531,2,11054
1415,4531,2,11054
1416,1357,2,11057
1417,1357,2,11053
1418,1357,2,11056
1419,1357,2,11053
1420,1357,2,11056
1421,1357,2,11055
1422,1357,2,11055
1423,1357,2,11056
1424,1357,2,11056
1425,1357,2,11053
1426,1357,2,11053
1427,1357,2,11056
1428,1357,2,11057
1429,1357,2,11055
1430,1357,2,11053
1431,1357,2,11053
1432,1357,2,11057
1433,1357,2,11054
1434,1357,2,11053
1435,1357,2,11055
1436,1357,2,11054
1437,1357,2,11057
1438,1357,2,11056
1439,1357,2,11057
1440,1357,2,11053
1441,1357,2,11054
1442,1357,2,11055
1443,1357,2,11055
1444,1357,2,11053
1445,1357,2,11055
1446,1357,2,11054
1447,1357,2,11053
1448,3121,2,11054
1449,3121,2,11054
1450,8224,2,11056
1451,8224,2,11053
1452,8224,2,11056
1453,8224,2,11056
1454,8224,2,11056
1455,8224,2,11057
1456,8224,2,11053
1457,8224,2,11056
1458,8224,2,11057
1459,8224,2,11054
1460,8224,2,11057
1461,6934,2,11053
1462,6934,2,11053
1463,6934,2,11053
1464,6934,2,11055
1465,6934,2,11053
1466,6934,2,11053
1467,6934,2,11053
1468,6934,2,11053
1469,6934,2,11053
1470,7846,2,11053
1471,7846,2,11053
1472,7846,2,11053
1473,7846,2,11053
1474,7846,2,11053
1475,7846,2,11053
1476,7846,2,11053
1477,7846,2,11053
1478,7846,2,11053
1479,7846,2,11053
1480,7846,2,11053
1481,7846,2,11053
1482,7846,2,11053
1483,7846,2,11053
1484,7846,2,11053
1485,7846,2,11053
1486,3718,2,11054
1487,3718,2,11054
1488,3718,2,11054
1489,3718,2,11054
1490,3718,2,11054
1491,3718,2,11054
1492,3718,2,11054
1493,3718,2,11054
1494,1538,2,11054
1495,1538,2,11055
1496,1538,2,11053
1497,975,2,11057
1498,975,2,11053
1499,43,2,11056
1500,43,2,11055
1501,43,2,11056
1502,43,2,11055
1503,43,2,11054
1504,43,2,11056
1505,43,2,11054
1506,43,2,11055
1507,43,2,11056
1508,43,2,11057
1509,43,2,11053
1510,43,2,11056
1511,43,2,11056
1512,43,2,11056
1513,43,2,11054
1514,4294,2,11053
1515,4294,2,11056
1516,4294,2,11053
1517,4294,2,11053
1518,4294,2,11053
1519,4294,2,11053
1520,4294,2,11053
1521,4294,2,11057
1522,4294,2,11053
1523,4294,2,11053
1524,2911,2,11054
1525,2911,2,11054
1526,2911,2,11054
1527,3720,2,11054
1528,3720,2,11054
1529,3720,2,11054
1530,3720,2,11054
1531,3720,2,11054
1532,3720,2,11054
1533,3720,2,11054
1534,7499,2,11054
1535,7499,2,11055
1536,8702,2,11053
1537,8702,2,11053
1538,8702,2,11053
1539,8702,2,11056
1540,7102,2,11056
1541,8202,2,11055
1542,8202,2,11055
1543,8202,2,11053
1544,8202,2,11055
1545,8202,2,11055
1546,320,2,11057
1547,320,2,11057
1548,320,2,11056
1549,320,2,11056
1550,320,2,11056
1551,320,2,11057
1552,320,2,11056
1553,320,2,11054
1554,6466,2,11056
1555,6466,2,11056
1556,6466,2,11054
1557,6466,2,11056
1558,5066,2,11053
1559,5066,2,11053
1560,5066,2,11053
1561,5066,2,11053
1562,5066,2,11053
1563,5066,2,11053
1564,2230,2,11054
1565,2230,2,11054
1566,2542,2,11054
1567,2542,2,11054
1568,2542,2,11054
1569,2542,2,11054
1570,2542,2,11054
1571,2542,2,11054
1572,75,2,11053
1573,75,2,11053
1574,75,2,11053
1575,75,2,11053
1576,9441,2,11053
1577,9441,2,11053
1578,9441,2,11053
1579,5040,2,11054
1580,5040,2,11054
1581,5040,2,11054
1582,5040,2,11054
1583,5040,2,11054
1584,5040,2,11054
1585,5040,2,11054
1586,5040,2,11054
1587,5040,2,11054
1588,1693,2,11055
1589,1693,2,11057
1590,1693,2,11057
1591,1693,2,11057
1592,1693,2,11057
1593,483,2,11053
1594,483,2,11053
1595,483,2,11053
1596,483,2,11053
1597,483,2,11053
1598,483,2,11053
1599,483,2,11053
1600,483,2,11053
1601,483,2,11053
1602,1212,2,11053
1603,1212,2,11053
1604,1212,2,11053
1605,1212,2,11053
1606,1212,2,11053
1607,1212,2,11053
1608,1212,2,11053
1609,1212,2,11053
1610,1212,2,11053
1611,3705,2,11053
1612,3705,2,11053
1613,3705,2,11053
1614,3705,2,11053
1615,3705,2,11053
1616,8757,2,11053
1617,8757,2,11053
1618,2917,2,11053
1619,2917,2,11053
1620,2917,2,11053
1621,2917,2,11053
1622,7247,2,11056
1623,7247,2,11056
1624,7247,2,11053
1625,7247,2,11053
1626,7247,2,11053
1627,7247,2,11053
1628,5190,2,11057
1629,5190,2,11057
1630,5190,2,11057
1631,5190,2,11057
1632,5190,2,11053
1633,5190,2,11057
1634,5190,2,11057
1635,3575,2,11053
1636,3575,2,11053
1637,3575,2,11053
1638,3575,2,11053
1639,3575,2,11053
1640,3575,2,11053
1641,3575,2,11053
1642,235,2,11055
1643,235,2,11053
1644,235,2,11054
1645,235,2,11057
1646,235,2,11055
1647,235,2,11056
1648,235,2,11057
1649,235,2,11057
1650,235,2,11055
1651,235,2,11056
1652,235,2,11053
1653,771,2,11054
1654,771,2,11055
1655,771,2,11056
1656,771,2,11056
1657,771,2,11055
1658,771,2,11054
1659,771,2,11056
1660,771,2,11056
1661,771,2,11056
1662,771,2,11056
1663,771,2,11056
1664,771,2,11056
1665,3484,2,11053
1666,3484,2,11053
1667,3484,2,11057
1668,3484,2,11055
1669,3484,2,11056
1670,3484,2,11056
1671,3484,2,11057
1672,3484,2,11056
1673,1700,2,11053
1674,1700,2,11053
1675,1700,2,11053
1676,1700,2,11053
1677,1700,2,11053
1678,1700,2,11053
1679,1700,2,11053
1680,1700,2,11053
1681,6157,2,11055
1682,6157,2,11053
1683,6157,2,11053
1684,4917,2,11053
1685,4917,2,11053
1686,4917,2,11057
1687,4190,2,11057
1688,4190,2,11057
1689,4190,2,11055
1690,4190,2,11055
1691,4129,2,11054
1692,4129,2,11054
1693,4129,2,11054
1694,4129,2,11054
1695,4129,2,11054
1696,4129,2,11054
1697,2107,2,11054
1698,2107,2,11054
1699,2107,2,11054
1700,2107,2,11054
1701,2107,2,11054
1702,2107,2,11054
1703,2107,2,11054
1704,6919,2,11056
1705,6919,2,11057
1706,6919,2,11056
1707,579,2,11055
1708,579,2,11053
1709,579,2,11053
1710,579,2,11053
1711,5039,2,11055
1712,5039,2,11055
1713,3487,2,11053
1714,3487,2,11053
1715,6299,2,11055
1716,6299,2,11053
1717,6299,2,11053
1718,6299,2,11053
1719,6299,2,11053
1720,6299,2,11053
1721,6326,2,11057
1722,6326,2,11056
1723,6326,2,11057
1724,6326,2,11056
1725,727,2,11055
1726,727,2,11053
1727,727,2,11053
1728,727,2,11053
1729,727,2,11054
1730,727,2,11055
1731,727,2,11057
1732,727,2,11056
1733,727,2,11055
1734,727,2,11053
1735,727,2,11055
1736,727,2,11056
1737,727,2,11056
1738,727,2,11057
1739,727,2,11053
1740,727,2,11055
1741,727,2,11053
1742,727,2,11053
1743,727,2,11053
1744,727,2,11053
1745,727,2,11056
1746,727,2,11053
1747,727,2,11053
1748,727,2,11057
1749,727,2,11057
1750,727,2,11054
1751,727,2,11054
1752,727,2,11053
1753,6587,2,11056
1754,6587,2,11054
1755,6587,2,11056
1756,2089,2,11054
1757,2089,2,11056
1758,2089,2,11056
1759,2089,2,11056
1760,6510,2,11056
1761,6510,2,11056
1762,6510,2,11056
1763,6510,2,11057
1764,4027,2,11054
1765,4027,2,11054
1766,383,2,11053
1767,383,2,11053
1768,383,2,11053
1769,383,2,11056
1770,383,2,11053
1771,383,2,11053
1772,383,2,11054
1773,383,2,11056
1774,383,2,11056
1775,383,2,11054
1776,383,2,11053
1777,383,2,11056
1778,383,2,11054
1779,383,2,11053
1780,383,2,11056
1781,383,2,11056
1782,383,2,11054
1783,383,2,11053
1784,383,2,11053
1785,3361,2,11054
1786,3361,2,11054
1787,3361,2,11054
1788,3361,2,11054
1789,1183,2,11054
1790,10028,2,11055
1791,10028,2,11055
1792,10028,2,11056
1793,2770,2,11054
1794,2770,2,11054
1795,2770,2,11054
1796,2770,2,11054
1797,2770,2,11054
1798,2770,2,11054
1799,6880,2,11053
1800,6880,2,11056
1801,6880,2,11053
1802,6880,2,11053
1803,5043,2,11054
1804,5043,2,11054
1805,5043,2,11054
1806,5043,2,11054
1807,5043,2,11054
1808,5043,2,11054
1809,5043,2,11054
1810,8272,2,11053
1811,8272,2,11053
1812,8272,2,11053
1813,8272,2,11053
1814,8272,2,11053
1815,535,2,11057
1816,535,2,11053
1817,535,2,11053
1818,535,2,11053
1819,535,2,11057
1820,535,2,11053
1821,7070,2,11053
1822,7070,2,11053
1823,4486,2,11056
1824,4486,2,11057
1825,4486,2,11055
1826,4486,2,11057
1827,2009,2,11054
1828,2009,2,11054
1829,2009,2,11054
1830,2009,2,11054
1831,2009,2,11054
1832,2009,2,11054
1833,2009,2,11054
1834,2009,2,11054
1835,8040,2,11053
1836,8040,2,11053
1837,8040,2,11053
1838,8040,2,11053
1839,8040,2,11053
1840,8040,2,11053
1841,8040,2,11053
1842,8040,2,11053
1843,8040,2,11053
1844,8040,2,11053
1845,5570,2,11053
1846,5570,2,11053
1847,5570,2,11056
1848,5570,2,11053
1849,3929,2,11053
1850,3929,2,11053
1851,3929,2,11053
1852,3929,2,11053
1853,6853,2,11055
1854,6853,2,11055
1855,6853,2,11055
1856,6484,2,11056
1857,6484,2,11056
1858,6484,2,11054
1859,6484,2,11056
1860,9148,2,11053
1861,9148,2,11053
1862,9148,2,11053
1863,5804,2,11057
1864,5804,2,11056
1865,10687,2,11055
1866,10687,2,11055
1867,6836,2,11056
1868,6836,2,11056
1869,6836,2,11056
1870,6836,2,11054
1871,6836,2,11056
1872,10486,2,11053
1873,10486,2,11053
1874,10486,2,11053
1875,10486,2,11053
1876,10486,2,11053
1877,4823,2,11053
1878,4823,2,11055
1879,4823,2,11055
1880,4823,2,11057
1881,6865,2,11057
1882,6865,2,11056
1883,6865,2,11057
1884,6865,2,11056
1885,5182,2,11055
1886,5182,2,11053
1887,5182,2,11053
1888,5182,2,11053
1889,5182,2,11053
1890,5182,2,11053
1891,5182,2,11053
1892,5182,2,11057
1893,1075,2,11053
1894,1075,2,11053
1895,1075,2,11053
1896,1075,2,11054
1897,1075,2,11053
1898,1075,2,11057
1899,1075,2,11053
1900,1075,2,11053
1901,1075,2,11057
1902,1075,2,11053
1903,1075,2,11057
1904,2106,2,11053
1905,2106,2,11053
1906,2106,2,11053
1907,2106,2,11053
1908,2106,2,11053
1909,2106,2,11053
1910,2106,2,11053
1911,6809,2,11053
1912,6809,2,11053
1913,6809,2,11055
1914,6246,2,11056
1915,6246,2,11057
1916,6246,2,11057
1917,6246,2,11056
1918,10262,2,11056
1919,10262,2,11054
1920,10262,2,11055
1921,5557,2,11056
1922,5557,2,11056
1923,9466,2,11053
1924,9466,2,11053
1925,9466,2,11053
1926,9466,2,11053
1927,9466,2,11053
1928,10593,2,11053
1929,10593,2,11053
1930,10593,2,11053
1931,10593,2,11053
1932,4763,2,11054
1933,4763,2,11054
1934,4763,2,11054
1935,4763,2,11054
1936,4763,2,11054
1937,4763,2,11054
1938,4763,2,11054
1939,663,2,11053
1940,663,2,11056
1941,663,2,11056
1942,4494,2,11054
1943,4494,2,11054
1944,4494,2,11054
1945,4494,2,11054
1946,4494,2,11054
1947,4494,2,11054
1948,9689,2,11054
1949,9689,2,11054
1950,9689,2,11054
1951,9689,2,11054
1952,9689,2,11054
1953,9689,2,11054
1954,9689,2,11054
1955,8457,2,11053
1956,8457,2,11053
1957,8457,2,11053
1958,8457,2,11053
1959,8457,2,11053
1960,8457,2,11053
1961,8457,2,11055
1962,8457,2,11053
1963,8457,2,11053
1964,8457,2,11053
1965,8457,2,11053
1966,8457,2,11053
1967,8457,2,11053
1968,929,2,11053
1969,929,2,11053
1970,929,2,11053
1971,929,2,11053
1972,737,2,11053
1973,737,2,11053
1974,737,2,11053
1975,737,2,11053
1976,737,2,11056
1977,737,2,11053
1978,737,2,11053
1979,737,2,11053
1980,737,2,11053
1981,4168,2,11057
1982,4168,2,11057
1983,9731,2,11055
1984,9731,2,11056
1985,9731,2,11057
1986,1064,2,11053
1987,1064,2,11053
1988,1064,2,11053
1989,3187,2,11054
1990,3187,2,11054
1991,3187,2,11054
1992,563,2,11056
1993,563,2,11057
1994,563,2,11057
1995,563,2,11054
1996,563,2,11054
1997,563,2,11053
1998,1682,2,11053
1999,1682,2,11053
2000,1682,2,11053
2001,1682,2,11055
2002,1682,2,11055
2003,9365,2,11056
2004,9365,2,11057
2005,9365,2,11056
2006,9365,2,11057
2007,9365,2,11057
2008,4009,2,11054
2009,4009,2,11054
2010,4009,2,11054
2011,4009,2,11054
2012,4009,2,11054
2013,4009,2,11054
2014,4009,2,11054
2015,4009,2,11054
2016,4009,2,11054
2017,4009,2,11054
2018,4009,2,11054
2019,5412,2,11055
2020,5412,2,11055
2021,5412,2,11057
2022,4793,2,11054
2023,4793,2,11054
2024,4793,2,11054
2025,4793,2,11054
2026,4793,2,11054
2027,4793,2,11054
2028,4793,2,11054
2029,4793,2,11054
2030,4793,2,11054
2031,4774,2,11054
2032,4774,2,11054
2033,4774,2,11054
2034,4774,2,11054
2035,4774,2,11054
2036,4774,2,11054
2037,4774,2,11054
2038,7860,2,11053
2039,7860,2,11053
2040,7860,2,11053
2041,7860,2,11053
2042,7860,2,11053
2043,7860,2,11053
2044,7860,2,11053
2045,7860,2,11053
2046,6846,2,11056
2047,6846,2,11056
2048,6846,2,11057
2049,6846,2,11057
2050,6846,2,11056
2051,8816,2,11054
2052,8816,2,11056
2053,8816,2,11057
2054,8962,2,11055
2055,8962,2,11057
2056,8962,2,11054
2057,8962,2,11056
2058,405,2,11053
2059,405,2,11055
2060,3214,2,11054
2061,3214,2,11054
2062,3214,2,11054
2063,3214,2,11054
2064,3214,2,11054
2065,3214,2,11054
2066,10333,2,11053
2067,664,2,11057
2068,664,2,11053
2069,664,2,11056
2070,3961,2,11053
2071,9198,2,11053
2072,9198,2,11053
2073,9198,2,11053
2074,9198,2,11053
2075,9198,2,11053
2076,9198,2,11053
2077,9198,2,11055
2078,9198,2,11053
2079,9198,2,11053
2080,9198,2,11053
2081,9198,2,11053
2082,5817,2,11057
2083,5817,2,11056
2084,293,2,11053
2085,293,2,11055
2086,293,2,11053
2087,293,2,11057
2088,293,2,11053
2089,293,2,11053
2090,293,2,11053
2091,293,2,11053
2092,293,2,11053
2093,293,2,11053
2094,293,2,11053
2095,293,2,11055
2096,10390,2,11053
2097,10390,2,11053
2098,10390,2,11053
2099,10390,2,11053
2100,9980,2,11053
2101,9980,2,11056
2102,9980,2,11056
2103,9980,2,11056
2104,10609,2,11057
2105,10609,2,11056
2106,10609,2,11054
2107,10609,2,11056
2108,10609,2,11056
2109,10609,2,11056
2110,10609,2,11055
2111,10609,2,11056
2112,10609,2,11057
2113,10609,2,11056
2114,4066,2,11054
2115,4066,2,11054
2116,4066,2,11054
2117,4066,2,11054
2118,4066,2,11054
2119,4066,2,11054
2120,4066,2,11054
2121,4066,2,11054
2122,6474,2,11054
2123,6474,2,11056
2124,6474,2,11056
2125,9615,2,11053
2126,9615,2,11053
2127,9615,2,11053
2128,6452,2,11056
2129,6452,2,11053
2130,6452,2,11057
2131,8496,2,11054
2132,8496,2,11056
2133,8496,2,11055
2134,8496,2,11054
2135,8496,2,11055
2136,2374,2,11056
2137,2374,2,11055
2138,2374,2,11055
2139,5089,2,11054
2140,5089,2,11054
2141,5089,2,11054
2142,5089,2,11054
2143,5089,2,11054
2144,5089,2,11054
2145,1647,2,11053
2146,1647,2,11053
2147,1647,2,11053
2148,1647,2,11053
2149,1647,2,11053
2150,1647,2,11053
2151,1647,2,11053
2152,1647,2,11053
2153,1647,2,11053
2154,1647,2,11053
2155,1647,2,11053
2156,1647,2,11053
2157,1647,2,11053
2158,1647,2,11053
2159,1647,2,11053
2160,4072,2,11053
2161,4072,2,11055
2162,4072,2,11053
2163,4072,2,11055
2164,4072,2,11056
2165,4072,2,11053
2166,4072,2,11053
2167,4072,2,11053
2168,4072,2,11053
2169,4072,2,11053
2170,5506,2,11055
2171,5506,2,11055
2172,5506,2,11055
2173,5506,2,11055
2174,2353,2,11054
2175,2353,2,11054
2176,2353,2,11054
2177,2353,2,11054
2178,2353,2,11054
2179,7710,2,11053
2180,7710,2,11056
2181,7710,2,11053
2182,7710,2,11055
2183,7710,2,11057
2184,1108,2,11056
2185,1108,2,11053
2186,1108,2,11056
2187,1108,2,11054
2188,1814,2,11053
2189,1814,2,11053
2190,1814,2,11053
2191,10526,2,11053
2192,10526,2,11056
2193,4173,2,11054
2194,4173,2,11054
2195,4173,2,11054
2196,10600,2,11056
2197,10600,2,11053
2198,10600,2,11053
2199,5366,2,11053
2200,5366,2,11053
2201,5366,2,11055
2202,5366,2,11053
2203,5366,2,11053
2204,9777,2,11055
2205,9777,2,11055
2206,4388,2,11054
2207,4388,2,11054
2208,4388,2,11054
2209,4388,2,11054
2210,4388,2,11054
2211,4388,2,11054
2212,4388,2,11054
2213,4388,2,11054
2214,1065,2,11055
2215,1065,2,11053
2216,1964,2,11053
2217,1964,2,11053
2218,1964,2,11053
2219,1964,2,11053
2220,9876,2,11053
2221,9876,2,11053
2222,9876,2,11053
2223,9876,2,11053
2224,9876,2,11053
2225,9876,2,11053
2226,5028,2,11054
2227,5028,2,11054
2228,5028,2,11054
2229,5028,2,11054
2230,4490,2,11056
2231,4490,2,11053
2232,4490,2,11056
2233,6266,2,11056
2234,6266,2,11057
2235,6266,2,11056
2236,6266,2,11057
2237,6266,2,11056
2238,1969,2,11054
2239,1969,2,11054
2240,1969,2,11054
2241,1969,2,11054
2242,9001,2,11054
2243,9001,2,11056
2244,9001,2,11056
2245,7471,2,11054
2246,7471,2,11054
2247,7471,2,11054
2248,7471,2,11054
2249,7471,2,11054
2250,7471,2,11054
2251,7471,2,11054
2252,2824,2,11054
2253,2824,2,11054
2254,2824,2,11054
2255,2824,2,11054
2256,8180,2,11053
2257,8180,2,11056
2258,8229,2,11053
2259,8229,2,11056
2260,8229,2,11057
2261,8229,2,11057
2262,8229,2,11053
2263,5539,2,11053
2264,5539,2,11053
2265,5539,2,11053
2266,2534,2,11054
2267,2534,2,11054
2268,2534,2,11054
2269,2534,2,11054
2270,2534,2,11054
2271,239,2,11057
2272,239,2,11055
2273,239,2,11055
2274,239,2,11055
2275,239,2,11057
2276,239,2,11055
2277,239,2,11057
2278,239,2,11055
2279,116,2,11055
2280,116,2,11053
2281,116,2,11057
2282,116,2,11057
2283,116,2,11053
2284,116,2,11057
2285,116,2,11056
2286,116,2,11057
2287,116,2,11055
2288,116,2,11053
2289,116,2,11053
2290,116,2,11053
2291,116,2,11053
2292,116,2,11057
2293,116,2,11057
2294,636,2,11056
2295,636,2,11056
2296,636,2,11057
2297,636,2,11056
2298,636,2,11056
2299,10396,2,11053
2300,10396,2,11053
2301,10396,2,11053
2302,5271,2,11055
2303,5271,2,11053
2304,5271,2,11056
2305,6430,2,11053
2306,6430,2,11053
2307,6430,2,11057
2308,6430,2,11053
2309,6430,2,11053
2310,6430,2,11053
2311,6430,2,11053
2312,6430,2,11053
2313,6430,2,11053
2314,6430,2,11054
2315,6430,2,11053
2316,6430,2,11053
2317,6430,2,11056
2318,6430,2,11053
2319,6430,2,11055
2320,6430,2,11057
2321,6430,2,11053
2322,6430,2,11053
2323,6430,2,11053
2324,6430,2,11053
2325,6430,2,11053
2326,6430,2,11053
2327,2557,2,11054
2328,2557,2,11054
2329,2557,2,11054
2330,2557,2,11054
2331,2557,2,11054
2332,2557,2,11054
2333,2557,2,11054
2334,2557,2,11054
2335,6585,2,11056
2336,6585,2,11057
2337,6585,2,11056
2338,6585,2,11056
2339,2173,2,11054
2340,2173,2,11054
2341,2173,2,11054
2342,2173,2,11054
2343,2173,2,11054
2344,5175,2,11057
2345,5175,2,11053
2346,5175,2,11055
2347,5395,2,11053
2348,5395,2,11054
2349,2704,2,11054
2350,2704,2,11054
2351,2704,2,11054
2352,2704,2,11054
2353,4464,2,11053
2354,4464,2,11053
2355,8359,2,11053
2356,8359,2,11053
2357,8359,2,11053
2358,2242,2,11054
2359,2242,2,11054
2360,2242,2,11054
2361,2242,2,11054
2362,2242,2,11054
2363,7149,2,11057
2364,7149,2,11056
2365,7149,2,11056
2366,7149,2,11056
2367,7149,2,11057
2368,8392,2,11053
2369,8392,2,11053
2370,8392,2,11057
2371,1247,2,11053
2372,1247,2,11057
2373,1247,2,11053
2374,1247,2,11053
2375,4480,2,11054
2376,4480,2,11054
2377,4480,2,11054
2378,4480,2,11054
2379,4480,2,11054
2380,4480,2,11054
2381,4480,2,11054
2382,779,2,11053
2383,779,2,11053
2384,779,2,11053
2385,779,2,11053
2386,779,2,11056
2387,779,2,11053
2388,779,2,11053
2389,779,2,11055
2390,779,2,11053
2391,779,2,11053
2392,779,2,11053
2393,1740,2,11054
2394,1740,2,11056
2395,3358,2,11054
2396,3358,2,11054
2397,3358,2,11054
2398,3358,2,11054
2399,3358,2,11054
2400,3358,2,11054
2401,3358,2,11054
2402,3358,2,11054
2403,9349,2,11057
2404,9349,2,11057
2405,9349,2,11057
2406,9349,2,11056
2407,9349,2,11055
2408,245,2,11053
2409,245,2,11053
2410,245,2,11053
2411,2414,2,11054
2412,2414,2,11054
2413,2414,2,11054
2414,2414,2,11054
2415,2350,2,11054
2416,2350,2,11054
2417,2350,2,11054
2418,2350,2,11054
2419,2350,2,11054
2420,2350,2,11054
2421,2350,2,11054
2422,162,2,11057
2423,162,2,11053
2424,162,2,11053
2425,8634,2,11056
2426,8634,2,11053
2427,8634,2,11053
2428,8634,2,11053
2429,8634,2,11053
2430,8634,2,11053
2431,8634,2,11053
2432,4037,2,11056
2433,4037,2,11053
2434,4037,2,11056
2435,9518,2,11053
2436,7822,2,11053
2437,7822,2,11053
2438,7822,2,11057
2439,7822,2,11053
2440,7822,2,11053
2441,7822,2,11053
2442,7822,2,11053
2443,4236,2,11054
2444,4236,2,11054
2445,4236,2,11054
2446,4236,2,11054
2447,4236,2,11054
2448,4236,2,11054
2449,1310,2,11053
2450,1310,2,11053
2451,1310,2,11053
2452,1310,2,11053
2453,1310,2,11053
2454,1310,2,11053
2455,4731,2,11053
2456,4731,2,11053
2457,8006,2,11056
2458,8006,2,11057
2459,8006,2,11056
2460,438,2,11056
2461,438,2,11055
2462,438,2,11056
2463,438,2,11057
2464,438,2,11057
2465,438,2,11055
2466,9023,2,11053
2467,9023,2,11053
2468,9023,2,11053
2469,9023,2,11053
2470,9023,2,11053
2471,9023,2,11055
2472,9023,2,11053
2473,227,2,11053
2474,227,2,11053
2475,227,2,11053
2476,5578,2,11057
2477,5578,2,11055
2478,5578,2,11056
2479,5578,2,11053
2480,5578,2,11053
2481,5578,2,11053
2482,3996,2,11055
2483,3996,2,11053
2484,3996,2,11057
2485,6426,2,11053
2486,6426,2,11053
2487,9014,2,11055
2488,9014,2,11055
2489,9014,2,11055
2490,9014,2,11056
2491,9014,2,11053
2492,9014,2,11055
2493,9014,2,11055
2494,9014,2,11056
2495,3284,2,11054
2496,3284,2,11054
2497,3284,2,11054
2498,3284,2,11054
2499,3284,2,11054
2500,3284,2,11054
2501,3284,2,11054
2502,7703,2,11053
2503,7703,2,11057
2504,7703,2,11053
2505,7703,2,11053
2506,7703,2,11053
2507,7703,2,11053
2508,7703,2,11053
2509,7703,2,11053
2510,176,2,11056
2511,176,2,11054
2512,176,2,11054
2513,176,2,11056
2514,9454,2,11053
2515,9454,2,11053
2516,3313,2,11054
2517,3313,2,11054
2518,3313,2,11054
2519,3313,2,11054
2520,2747,2,11053
2521,2747,2,11053
2522,2747,2,11053
2523,7426,2,11053
2524,7426,2,11053
2525,7426,2,11055
2526,7426,2,11055
2527,7426,2,11053
2528,8857,2,11055
2529,8857,2,11053
2530,8857,2,11053
2531,10435,2,11056
2532,10435,2,11054
2533,1153,2,11053
2534,1153,2,11053
2535,1153,2,11053
2536,1153,2,11053
2537,1125,2,11053
2538,1125,2,11053
2539,1125,2,11053
2540,1125,2,11055
2541,1125,2,11053
2542,1125,2,11053
2543,1125,2,11053
2544,1127,2,11053
2545,1127,2,11053
2546,1127,2,11053
2547,4008,2,11054
2548,4008,2,11054
2549,4008,2,11054
2550,4008,2,11054
2551,4008,2,11054
2552,4008,2,11054
2553,4008,2,11054
2554,4008,2,11054
2555,4008,2,11054
2556,46,2,11056
2557,10619,2,11053
